trackAndreduceKernel	76800	38447.615990	38447.727721
updatePoseKernel	1	38447.727724	38447.727729
trackAndreduceKernel	76800	38447.727730	38447.843491
updatePoseKernel	1	38447.843494	38447.843499
trackAndreduceKernel	76800	38447.843500	38447.959637
updatePoseKernel	1	38447.959640	38447.959645
trackAndreduceKernel	76800	38447.959646	38448.075521
updatePoseKernel	1	38448.075524	38448.075529
trackAndreduceKernel	76800	38448.075530	38448.191553
updatePoseKernel	1	38448.191557	38448.191562
trackAndreduceKernel	76800	38448.191563	38448.307467
updatePoseKernel	1	38448.307471	38448.307476
trackAndreduceKernel	76800	38448.307477	38448.423577
updatePoseKernel	1	38448.423584	38448.423589
trackAndreduceKernel	76800	38448.423590	38448.544503
updatePoseKernel	1	38448.544510	38448.544515
trackAndreduceKernel	76800	38448.544517	38448.659455
updatePoseKernel	1	38448.659460	38448.659466
integrateKernel	65536	38448.659468	38448.851975
raycastKernel	76800	38448.851983	38448.863673
mm2metersKernel	76800	38448.908280	38448.908385
bilateralFilterKernel	76800	38448.908389	38448.909289
trackAndreduceKernel	4800	38448.950232	38448.963341
updatePoseKernel	1	38448.963347	38448.963352
trackAndreduceKernel	4800	38448.963352	38448.971044
updatePoseKernel	1	38448.971048	38448.971052
trackAndreduceKernel	4800	38448.971053	38448.978717
updatePoseKernel	1	38448.978720	38448.978723
trackAndreduceKernel	4800	38448.978724	38448.986477
updatePoseKernel	1	38448.986480	38448.986484
trackAndreduceKernel	19200	38448.986486	38448.993750
updatePoseKernel	1	38448.993755	38448.993760
trackAndreduceKernel	19200	38448.993761	38449.000993
updatePoseKernel	1	38449.000996	38449.000999
trackAndreduceKernel	76800	38449.001001	38449.108945
updatePoseKernel	1	38449.108951	38449.108956
trackAndreduceKernel	76800	38449.108957	38449.223553
updatePoseKernel	1	38449.223559	38449.223565
trackAndreduceKernel	76800	38449.223566	38449.339443
updatePoseKernel	1	38449.339449	38449.339454
trackAndreduceKernel	76800	38449.339455	38449.455581
updatePoseKernel	1	38449.455585	38449.455590
trackAndreduceKernel	76800	38449.455591	38449.571488
updatePoseKernel	1	38449.571494	38449.571498
integrateKernel	65536	38449.571500	38449.763565
raycastKernel	76800	38449.763572	38449.775216
mm2metersKernel	76800	38449.818523	38449.818628
bilateralFilterKernel	76800	38449.818631	38449.819562
trackAndreduceKernel	4800	38449.859813	38449.871399
updatePoseKernel	1	38449.871405	38449.871411
trackAndreduceKernel	4800	38449.871412	38449.879066
updatePoseKernel	1	38449.879069	38449.879073
trackAndreduceKernel	4800	38449.879074	38449.886750
updatePoseKernel	1	38449.886753	38449.886757
trackAndreduceKernel	4800	38449.886758	38449.894412
updatePoseKernel	1	38449.894415	38449.894418
trackAndreduceKernel	19200	38449.894419	38449.901518
updatePoseKernel	1	38449.901521	38449.901523
trackAndreduceKernel	19200	38449.901524	38449.908547
updatePoseKernel	1	38449.908549	38449.908551
trackAndreduceKernel	76800	38449.908575	38450.016166
updatePoseKernel	1	38450.016170	38450.016175
trackAndreduceKernel	76800	38450.016176	38450.127311
updatePoseKernel	1	38450.127317	38450.127323
trackAndreduceKernel	76800	38450.127323	38450.243267
updatePoseKernel	1	38450.243271	38450.243276
trackAndreduceKernel	76800	38450.243277	38450.359299
updatePoseKernel	1	38450.359304	38450.359309
integrateKernel	65536	38450.359311	38450.551194
raycastKernel	76800	38450.551202	38450.563137
mm2metersKernel	76800	38450.606016	38450.606120
bilateralFilterKernel	76800	38450.606123	38450.607075
trackAndreduceKernel	4800	38450.647259	38450.655012
updatePoseKernel	1	38450.655018	38450.655024
trackAndreduceKernel	4800	38450.655025	38450.662712
updatePoseKernel	1	38450.662715	38450.662719
trackAndreduceKernel	4800	38450.662720	38450.670442
updatePoseKernel	1	38450.670444	38450.670449
trackAndreduceKernel	4800	38450.670450	38450.678178
updatePoseKernel	1	38450.678183	38450.678188
trackAndreduceKernel	19200	38450.678189	38450.685465
updatePoseKernel	1	38450.685470	38450.685475
trackAndreduceKernel	19200	38450.685476	38450.692796
updatePoseKernel	1	38450.692800	38450.692804
trackAndreduceKernel	76800	38450.692806	38450.800368
updatePoseKernel	1	38450.800371	38450.800377
trackAndreduceKernel	76800	38450.800377	38450.908654
updatePoseKernel	1	38450.908658	38450.908663
trackAndreduceKernel	76800	38450.908663	38451.023111
updatePoseKernel	1	38451.023117	38451.023122
trackAndreduceKernel	76800	38451.023123	38451.139193
updatePoseKernel	1	38451.139197	38451.139202
trackAndreduceKernel	76800	38451.139203	38451.255073
updatePoseKernel	1	38451.255078	38451.255083
trackAndreduceKernel	76800	38451.255084	38451.367175
updatePoseKernel	1	38451.367179	38451.367184
trackAndreduceKernel	76800	38451.367185	38451.483109
updatePoseKernel	1	38451.483114	38451.483119
trackAndreduceKernel	76800	38451.483120	38451.599168
updatePoseKernel	1	38451.599172	38451.599177
trackAndreduceKernel	76800	38451.599178	38451.715124
updatePoseKernel	1	38451.715130	38451.715135
trackAndreduceKernel	76800	38451.715136	38451.831140
updatePoseKernel	1	38451.831145	38451.831151
integrateKernel	65536	38451.831153	38452.022727
raycastKernel	76800	38452.022734	38452.040695
mm2metersKernel	76800	38452.084978	38452.097600
bilateralFilterKernel	76800	38452.097607	38452.098680
trackAndreduceKernel	4800	38452.139462	38452.151412
updatePoseKernel	1	38452.151416	38452.151422
trackAndreduceKernel	4800	38452.151423	38452.159135
updatePoseKernel	1	38452.159138	38452.159143
trackAndreduceKernel	4800	38452.159143	38452.166844
updatePoseKernel	1	38452.166846	38452.166851
trackAndreduceKernel	4800	38452.166852	38452.174553
updatePoseKernel	1	38452.174556	38452.174560
trackAndreduceKernel	19200	38452.174562	38452.181791
updatePoseKernel	1	38452.181794	38452.181798
trackAndreduceKernel	19200	38452.181799	38452.189035
updatePoseKernel	1	38452.189038	38452.189042
trackAndreduceKernel	76800	38452.189043	38452.296388
updatePoseKernel	1	38452.296393	38452.296398
trackAndreduceKernel	76800	38452.296399	38452.406885
updatePoseKernel	1	38452.406890	38452.406895
trackAndreduceKernel	76800	38452.406896	38452.518910
updatePoseKernel	1	38452.518915	38452.518920
trackAndreduceKernel	76800	38452.518921	38452.626661
updatePoseKernel	1	38452.626665	38452.626670
trackAndreduceKernel	76800	38452.626671	38452.734574
updatePoseKernel	1	38452.734577	38452.734582
integrateKernel	65536	38452.734584	38452.926970
raycastKernel	76800	38452.926977	38452.939129
mm2metersKernel	76800	38452.981972	38452.982074
bilateralFilterKernel	76800	38452.982077	38452.983011
trackAndreduceKernel	4800	38453.023884	38453.031801
updatePoseKernel	1	38453.031806	38453.031813
trackAndreduceKernel	4800	38453.031814	38453.039577
updatePoseKernel	1	38453.039580	38453.039584
trackAndreduceKernel	4800	38453.039585	38453.047347
updatePoseKernel	1	38453.047352	38453.047358
trackAndreduceKernel	4800	38453.047359	38453.055097
updatePoseKernel	1	38453.055100	38453.055105
trackAndreduceKernel	19200	38453.055107	38453.062367
updatePoseKernel	1	38453.062371	38453.062376
trackAndreduceKernel	19200	38453.062397	38453.069648
updatePoseKernel	1	38453.069651	38453.069655
trackAndreduceKernel	76800	38453.069656	38453.176752
updatePoseKernel	1	38453.176756	38453.176761
trackAndreduceKernel	76800	38453.176762	38453.284417
updatePoseKernel	1	38453.284421	38453.284426
trackAndreduceKernel	76800	38453.284427	38453.398493
updatePoseKernel	1	38453.398496	38453.398501
trackAndreduceKernel	76800	38453.398502	38453.514485
updatePoseKernel	1	38453.514489	38453.514494
trackAndreduceKernel	76800	38453.514494	38453.626560
updatePoseKernel	1	38453.626564	38453.626569
trackAndreduceKernel	76800	38453.626570	38453.738427
updatePoseKernel	1	38453.738432	38453.738437
trackAndreduceKernel	76800	38453.738438	38453.850480
updatePoseKernel	1	38453.850484	38453.850489
trackAndreduceKernel	76800	38453.850490	38453.962433
updatePoseKernel	1	38453.962436	38453.962441
integrateKernel	65536	38453.962443	38454.154627
raycastKernel	76800	38454.154635	38454.165804
mm2metersKernel	76800	38454.210230	38454.210337
bilateralFilterKernel	76800	38454.210340	38454.211290
trackAndreduceKernel	4800	38454.251811	38454.259531
updatePoseKernel	1	38454.259537	38454.259543
trackAndreduceKernel	4800	38454.259543	38454.267306
updatePoseKernel	1	38454.267309	38454.267314
trackAndreduceKernel	4800	38454.267315	38454.274944
updatePoseKernel	1	38454.274947	38454.274952
trackAndreduceKernel	4800	38454.274952	38454.282663
updatePoseKernel	1	38454.282666	38454.282670
trackAndreduceKernel	19200	38454.282672	38454.289829
updatePoseKernel	1	38454.289832	38454.289837
trackAndreduceKernel	19200	38454.289837	38454.297032
updatePoseKernel	1	38454.297035	38454.297038
trackAndreduceKernel	19200	38454.297039	38454.304259
updatePoseKernel	1	38454.304261	38454.304265
trackAndreduceKernel	76800	38454.304267	38454.411322
updatePoseKernel	1	38454.411326	38454.411331
trackAndreduceKernel	76800	38454.411332	38454.522266
updatePoseKernel	1	38454.522271	38454.522277
trackAndreduceKernel	76800	38454.522278	38454.634323
updatePoseKernel	1	38454.634328	38454.634333
trackAndreduceKernel	76800	38454.634334	38454.746352
updatePoseKernel	1	38454.746357	38454.746362
trackAndreduceKernel	76800	38454.746363	38454.858324
updatePoseKernel	1	38454.858329	38454.858334
trackAndreduceKernel	76800	38454.858334	38454.970219
updatePoseKernel	1	38454.970223	38454.970228
trackAndreduceKernel	76800	38454.970229	38455.082220
updatePoseKernel	1	38455.082224	38455.082228
trackAndreduceKernel	76800	38455.082229	38455.194244
updatePoseKernel	1	38455.194247	38455.194252
trackAndreduceKernel	76800	38455.194252	38455.310327
updatePoseKernel	1	38455.310330	38455.310335
trackAndreduceKernel	76800	38455.310336	38455.426221
updatePoseKernel	1	38455.426225	38455.426230
integrateKernel	65536	38455.426232	38455.618754
raycastKernel	76800	38455.618760	38455.630412
mm2metersKernel	76800	38455.673061	38455.673158
bilateralFilterKernel	76800	38455.673161	38455.674124
trackAndreduceKernel	4800	38455.714892	38455.722773
updatePoseKernel	1	38455.722779	38455.722785
trackAndreduceKernel	4800	38455.722786	38455.730539
updatePoseKernel	1	38455.730545	38455.730550
trackAndreduceKernel	4800	38455.730551	38455.738267
updatePoseKernel	1	38455.738272	38455.738277
trackAndreduceKernel	4800	38455.738278	38455.745979
updatePoseKernel	1	38455.745981	38455.745986
trackAndreduceKernel	19200	38455.745988	38455.753225
updatePoseKernel	1	38455.753228	38455.753232
trackAndreduceKernel	19200	38455.753233	38455.760485
updatePoseKernel	1	38455.760490	38455.760494
trackAndreduceKernel	19200	38455.760495	38455.767708
updatePoseKernel	1	38455.767712	38455.767716
trackAndreduceKernel	76800	38455.767718	38455.874555
updatePoseKernel	1	38455.874559	38455.874564
trackAndreduceKernel	76800	38455.874565	38455.986290
updatePoseKernel	1	38455.986294	38455.986299
trackAndreduceKernel	76800	38455.986300	38456.093545
updatePoseKernel	1	38456.093549	38456.093554
trackAndreduceKernel	76800	38456.093555	38456.206242
updatePoseKernel	1	38456.206247	38456.206252
trackAndreduceKernel	76800	38456.206253	38456.318239
updatePoseKernel	1	38456.318244	38456.318249
trackAndreduceKernel	76800	38456.318269	38456.430114
updatePoseKernel	1	38456.430119	38456.430124
trackAndreduceKernel	76800	38456.430125	38456.542090
updatePoseKernel	1	38456.542094	38456.542098
integrateKernel	65536	38456.542101	38456.734577
raycastKernel	76800	38456.734588	38456.745923
mm2metersKernel	76800	38456.788597	38456.788700
bilateralFilterKernel	76800	38456.788703	38456.789627
trackAndreduceKernel	4800	38456.830638	38456.838434
updatePoseKernel	1	38456.838439	38456.838445
trackAndreduceKernel	4800	38456.838446	38456.846148
updatePoseKernel	1	38456.846149	38456.846152
trackAndreduceKernel	4800	38456.846153	38456.853826
updatePoseKernel	1	38456.853828	38456.853830
trackAndreduceKernel	4800	38456.853831	38456.861490
updatePoseKernel	1	38456.861491	38456.861493
trackAndreduceKernel	19200	38456.861494	38456.868618
updatePoseKernel	1	38456.868619	38456.868621
trackAndreduceKernel	19200	38456.868622	38456.875806
updatePoseKernel	1	38456.875807	38456.875809
trackAndreduceKernel	19200	38456.875809	38456.882981
updatePoseKernel	1	38456.882982	38456.882983
trackAndreduceKernel	76800	38456.882984	38456.989495
updatePoseKernel	1	38456.989498	38456.989503
trackAndreduceKernel	76800	38456.989504	38457.096551
updatePoseKernel	1	38457.096552	38457.096556
trackAndreduceKernel	76800	38457.096556	38457.203509
updatePoseKernel	1	38457.203513	38457.203517
trackAndreduceKernel	76800	38457.203518	38457.310524
updatePoseKernel	1	38457.310528	38457.310532
trackAndreduceKernel	76800	38457.310533	38457.417407
updatePoseKernel	1	38457.417410	38457.417413
trackAndreduceKernel	76800	38457.417414	38457.524407
updatePoseKernel	1	38457.524410	38457.524414
trackAndreduceKernel	76800	38457.524415	38457.631326
updatePoseKernel	1	38457.631329	38457.631334
trackAndreduceKernel	76800	38457.631335	38457.738351
updatePoseKernel	1	38457.738354	38457.738358
trackAndreduceKernel	76800	38457.738359	38457.845341
updatePoseKernel	1	38457.845345	38457.845349
trackAndreduceKernel	76800	38457.845350	38457.952352
updatePoseKernel	1	38457.952356	38457.952360
integrateKernel	65536	38457.952362	38458.145496
raycastKernel	76800	38458.145499	38458.156720
mm2metersKernel	76800	38458.191787	38458.191911
bilateralFilterKernel	76800	38458.191913	38458.192736
trackAndreduceKernel	4800	38458.233754	38458.241448
updatePoseKernel	1	38458.241461	38458.241478
trackAndreduceKernel	4800	38458.241482	38458.249003
updatePoseKernel	1	38458.249008	38458.249020
trackAndreduceKernel	4800	38458.249023	38458.256618
updatePoseKernel	1	38458.256622	38458.256629
trackAndreduceKernel	4800	38458.256639	38458.264105
updatePoseKernel	1	38458.264108	38458.264114
trackAndreduceKernel	19200	38458.264116	38458.271069
updatePoseKernel	1	38458.271071	38458.271076
trackAndreduceKernel	19200	38458.271078	38458.278034
updatePoseKernel	1	38458.278035	38458.278038
trackAndreduceKernel	19200	38458.278039	38458.284971
updatePoseKernel	1	38458.284972	38458.284975
trackAndreduceKernel	76800	38458.284977	38458.391272
updatePoseKernel	1	38458.391274	38458.391278
trackAndreduceKernel	76800	38458.391279	38458.498109
updatePoseKernel	1	38458.498113	38458.498117
trackAndreduceKernel	76800	38458.498118	38458.604960
updatePoseKernel	1	38458.604963	38458.604968
trackAndreduceKernel	76800	38458.604969	38458.711729
updatePoseKernel	1	38458.711732	38458.711736
trackAndreduceKernel	76800	38458.711737	38458.818474
updatePoseKernel	1	38458.818477	38458.818481
trackAndreduceKernel	76800	38458.818482	38458.925255
updatePoseKernel	1	38458.925260	38458.925264
integrateKernel	65536	38458.925266	38459.118329
raycastKernel	76800	38459.118334	38459.130298
mm2metersKernel	76800	38459.165490	38459.165622
bilateralFilterKernel	76800	38459.165624	38459.166459
trackAndreduceKernel	4800	38459.207150	38459.219276
updatePoseKernel	1	38459.219288	38459.219304
trackAndreduceKernel	4800	38459.219308	38459.226888
updatePoseKernel	1	38459.226892	38459.226902
trackAndreduceKernel	4800	38459.226904	38459.234344
updatePoseKernel	1	38459.234347	38459.234353
trackAndreduceKernel	4800	38459.234355	38459.241771
updatePoseKernel	1	38459.241798	38459.241802
trackAndreduceKernel	19200	38459.241804	38459.248766
updatePoseKernel	1	38459.248768	38459.248771
trackAndreduceKernel	19200	38459.248773	38459.255706
updatePoseKernel	1	38459.255708	38459.255711
trackAndreduceKernel	19200	38459.255712	38459.262741
updatePoseKernel	1	38459.262745	38459.262749
trackAndreduceKernel	76800	38459.262750	38459.369021
updatePoseKernel	1	38459.369024	38459.369029
trackAndreduceKernel	76800	38459.369030	38459.481771
updatePoseKernel	1	38459.481775	38459.481779
trackAndreduceKernel	76800	38459.481780	38459.593682
updatePoseKernel	1	38459.593685	38459.593690
trackAndreduceKernel	76800	38459.593691	38459.705875
updatePoseKernel	1	38459.705881	38459.705886
trackAndreduceKernel	76800	38459.705887	38459.817726
updatePoseKernel	1	38459.817733	38459.817737
trackAndreduceKernel	76800	38459.817738	38459.933676
updatePoseKernel	1	38459.933682	38459.933687
integrateKernel	65536	38459.933689	38460.126242
raycastKernel	76800	38460.126252	38460.137815
mm2metersKernel	76800	38460.180690	38460.186273
bilateralFilterKernel	76800	38460.186278	38460.190090
trackAndreduceKernel	4800	38460.230695	38460.258130
updatePoseKernel	1	38460.258138	38460.258144
trackAndreduceKernel	4800	38460.258145	38460.268979
updatePoseKernel	1	38460.268984	38460.268989
trackAndreduceKernel	4800	38460.268990	38460.276639
updatePoseKernel	1	38460.276645	38460.276649
trackAndreduceKernel	4800	38460.276650	38460.284288
updatePoseKernel	1	38460.284293	38460.284297
trackAndreduceKernel	19200	38460.284300	38460.296105
updatePoseKernel	1	38460.296109	38460.296114
trackAndreduceKernel	19200	38460.296115	38460.307925
updatePoseKernel	1	38460.307929	38460.307933
trackAndreduceKernel	19200	38460.307934	38460.315201
updatePoseKernel	1	38460.315205	38460.315209
trackAndreduceKernel	76800	38460.315210	38460.421512
updatePoseKernel	1	38460.421518	38460.421524
trackAndreduceKernel	76800	38460.421525	38460.532809
updatePoseKernel	1	38460.532813	38460.532819
trackAndreduceKernel	76800	38460.532819	38460.645741
updatePoseKernel	1	38460.645747	38460.645753
trackAndreduceKernel	76800	38460.645754	38460.757746
updatePoseKernel	1	38460.757751	38460.757757
trackAndreduceKernel	76800	38460.757758	38460.869691
updatePoseKernel	1	38460.869696	38460.869701
trackAndreduceKernel	76800	38460.869702	38460.981760
updatePoseKernel	1	38460.981765	38460.981770
trackAndreduceKernel	76800	38460.981771	38461.088512
updatePoseKernel	1	38461.088516	38461.088521
trackAndreduceKernel	76800	38461.088522	38461.195336
updatePoseKernel	1	38461.195341	38461.195346
trackAndreduceKernel	76800	38461.195347	38461.309681
updatePoseKernel	1	38461.309685	38461.309689
trackAndreduceKernel	76800	38461.309690	38461.421771
updatePoseKernel	1	38461.421776	38461.421781
integrateKernel	65536	38461.421783	38461.614670
raycastKernel	76800	38461.614678	38461.625994
mm2metersKernel	76800	38461.669165	38461.669276
bilateralFilterKernel	76800	38461.669279	38461.670210
trackAndreduceKernel	4800	38461.711300	38461.723264
updatePoseKernel	1	38461.723269	38461.723274
trackAndreduceKernel	4800	38461.723275	38461.730962
updatePoseKernel	1	38461.730967	38461.730972
trackAndreduceKernel	4800	38461.730972	38461.738681
updatePoseKernel	1	38461.738685	38461.738690
trackAndreduceKernel	4800	38461.738691	38461.746491
updatePoseKernel	1	38461.746495	38461.746500
trackAndreduceKernel	19200	38461.746501	38461.753733
updatePoseKernel	1	38461.753736	38461.753741
trackAndreduceKernel	19200	38461.753742	38461.761100
updatePoseKernel	1	38461.761104	38461.761108
trackAndreduceKernel	76800	38461.761109	38461.867521
updatePoseKernel	1	38461.867524	38461.867529
trackAndreduceKernel	76800	38461.867530	38461.977645
updatePoseKernel	1	38461.977649	38461.977654
trackAndreduceKernel	76800	38461.977655	38462.089497
updatePoseKernel	1	38462.089500	38462.089505
trackAndreduceKernel	76800	38462.089506	38462.201615
updatePoseKernel	1	38462.201618	38462.201623
trackAndreduceKernel	76800	38462.201624	38462.313482
updatePoseKernel	1	38462.313485	38462.313490
trackAndreduceKernel	76800	38462.313491	38462.425575
updatePoseKernel	1	38462.425601	38462.425606
trackAndreduceKernel	76800	38462.425607	38462.537461
updatePoseKernel	1	38462.537465	38462.537469
trackAndreduceKernel	76800	38462.537470	38462.649659
updatePoseKernel	1	38462.649663	38462.649668
trackAndreduceKernel	76800	38462.649669	38462.756055
updatePoseKernel	1	38462.756059	38462.756063
trackAndreduceKernel	76800	38462.756064	38462.862614
updatePoseKernel	1	38462.862617	38462.862622
integrateKernel	65536	38462.862625	38463.055490
raycastKernel	76800	38463.055498	38463.067461
mm2metersKernel	76800	38463.109831	38463.109939
bilateralFilterKernel	76800	38463.109941	38463.110810
trackAndreduceKernel	4800	38463.151843	38463.159576
updatePoseKernel	1	38463.159589	38463.159607
trackAndreduceKernel	4800	38463.159610	38463.167075
updatePoseKernel	1	38463.167080	38463.167092
trackAndreduceKernel	4800	38463.167095	38463.174560
updatePoseKernel	1	38463.174564	38463.174571
trackAndreduceKernel	4800	38463.174574	38463.181996
updatePoseKernel	1	38463.181999	38463.182005
trackAndreduceKernel	19200	38463.182007	38463.188973
updatePoseKernel	1	38463.188976	38463.188980
trackAndreduceKernel	19200	38463.188982	38463.195931
updatePoseKernel	1	38463.195933	38463.195937
trackAndreduceKernel	19200	38463.195938	38463.202878
updatePoseKernel	1	38463.202879	38463.202882
trackAndreduceKernel	76800	38463.202883	38463.309014
updatePoseKernel	1	38463.309018	38463.309022
trackAndreduceKernel	76800	38463.309023	38463.421436
updatePoseKernel	1	38463.421438	38463.421442
trackAndreduceKernel	76800	38463.421443	38463.533383
updatePoseKernel	1	38463.533386	38463.533389
trackAndreduceKernel	76800	38463.533390	38463.645461
updatePoseKernel	1	38463.645464	38463.645468
trackAndreduceKernel	76800	38463.645468	38463.757427
updatePoseKernel	1	38463.757430	38463.757433
integrateKernel	65536	38463.757435	38463.950621
raycastKernel	76800	38463.950625	38463.961806
mm2metersKernel	76800	38463.996798	38463.996924
bilateralFilterKernel	76800	38463.996926	38463.997748
trackAndreduceKernel	4800	38464.038565	38464.051369
updatePoseKernel	1	38464.051372	38464.051377
trackAndreduceKernel	4800	38464.051378	38464.059017
updatePoseKernel	1	38464.059018	38464.059023
trackAndreduceKernel	4800	38464.059024	38464.066633
updatePoseKernel	1	38464.066637	38464.066641
trackAndreduceKernel	4800	38464.066642	38464.074369
updatePoseKernel	1	38464.074372	38464.074376
trackAndreduceKernel	19200	38464.074377	38464.081670
updatePoseKernel	1	38464.081673	38464.081677
trackAndreduceKernel	19200	38464.081678	38464.088843
updatePoseKernel	1	38464.088846	38464.088850
trackAndreduceKernel	19200	38464.088851	38464.096003
updatePoseKernel	1	38464.096006	38464.096010
trackAndreduceKernel	76800	38464.096011	38464.201839
updatePoseKernel	1	38464.201842	38464.201847
trackAndreduceKernel	76800	38464.201848	38464.313489
updatePoseKernel	1	38464.313492	38464.313497
trackAndreduceKernel	76800	38464.313498	38464.419989
updatePoseKernel	1	38464.419992	38464.419997
trackAndreduceKernel	76800	38464.419998	38464.533461
updatePoseKernel	1	38464.533464	38464.533469
trackAndreduceKernel	76800	38464.533469	38464.645466
updatePoseKernel	1	38464.645469	38464.645474
trackAndreduceKernel	76800	38464.645474	38464.757390
updatePoseKernel	1	38464.757397	38464.757402
integrateKernel	65536	38464.757404	38464.962680
raycastKernel	76800	38464.962693	38464.974808
mm2metersKernel	76800	38465.017421	38465.017524
bilateralFilterKernel	76800	38465.017527	38465.018479
trackAndreduceKernel	4800	38465.059322	38465.067047
updatePoseKernel	1	38465.067054	38465.067061
trackAndreduceKernel	4800	38465.067062	38465.074774
updatePoseKernel	1	38465.074781	38465.074787
trackAndreduceKernel	4800	38465.074788	38465.082397
updatePoseKernel	1	38465.082400	38465.082405
trackAndreduceKernel	4800	38465.082406	38465.090067
updatePoseKernel	1	38465.090069	38465.090074
trackAndreduceKernel	19200	38465.090075	38465.097254
updatePoseKernel	1	38465.097257	38465.097262
trackAndreduceKernel	19200	38465.097263	38465.104396
updatePoseKernel	1	38465.104398	38465.104402
trackAndreduceKernel	19200	38465.104403	38465.111599
updatePoseKernel	1	38465.111622	38465.111626
trackAndreduceKernel	76800	38465.111628	38465.217539
updatePoseKernel	1	38465.217543	38465.217548
trackAndreduceKernel	76800	38465.217549	38465.329090
updatePoseKernel	1	38465.329095	38465.329100
trackAndreduceKernel	76800	38465.329101	38465.441009
updatePoseKernel	1	38465.441012	38465.441016
trackAndreduceKernel	76800	38465.441017	38465.553196
updatePoseKernel	1	38465.553200	38465.553205
trackAndreduceKernel	76800	38465.553206	38465.659406
updatePoseKernel	1	38465.659410	38465.659414
trackAndreduceKernel	76800	38465.659415	38465.765618
updatePoseKernel	1	38465.765622	38465.765627
trackAndreduceKernel	76800	38465.765627	38465.877173
updatePoseKernel	1	38465.877179	38465.877184
integrateKernel	65536	38465.877186	38466.070059
raycastKernel	76800	38466.070068	38466.081312
mm2metersKernel	76800	38466.124792	38466.124890
bilateralFilterKernel	76800	38466.124893	38466.125841
trackAndreduceKernel	4800	38466.166536	38466.179199
updatePoseKernel	1	38466.179206	38466.179211
trackAndreduceKernel	4800	38466.179212	38466.186825
updatePoseKernel	1	38466.186827	38466.186832
trackAndreduceKernel	4800	38466.186833	38466.194387
updatePoseKernel	1	38466.194389	38466.194392
trackAndreduceKernel	4800	38466.194393	38466.201958
updatePoseKernel	1	38466.201960	38466.201963
trackAndreduceKernel	19200	38466.201965	38466.209118
updatePoseKernel	1	38466.209120	38466.209123
trackAndreduceKernel	19200	38466.209124	38466.216284
updatePoseKernel	1	38466.216287	38466.216289
trackAndreduceKernel	19200	38466.216290	38466.223400
updatePoseKernel	1	38466.223402	38466.223404
trackAndreduceKernel	76800	38466.223406	38466.329101
updatePoseKernel	1	38466.329105	38466.329110
trackAndreduceKernel	76800	38466.329111	38466.435227
updatePoseKernel	1	38466.435231	38466.435236
trackAndreduceKernel	76800	38466.435237	38466.545134
updatePoseKernel	1	38466.545140	38466.545146
trackAndreduceKernel	76800	38466.545147	38466.657141
updatePoseKernel	1	38466.657147	38466.657152
trackAndreduceKernel	76800	38466.657153	38466.769067
updatePoseKernel	1	38466.769071	38466.769076
integrateKernel	65536	38466.769078	38466.961401
raycastKernel	76800	38466.961409	38466.972860
mm2metersKernel	76800	38467.015299	38467.015403
bilateralFilterKernel	76800	38467.015406	38467.016290
trackAndreduceKernel	4800	38467.057238	38467.066692
updatePoseKernel	1	38467.066702	38467.066719
trackAndreduceKernel	4800	38467.066722	38467.074175
updatePoseKernel	1	38467.074182	38467.074196
trackAndreduceKernel	4800	38467.074199	38467.081647
updatePoseKernel	1	38467.081653	38467.081664
trackAndreduceKernel	4800	38467.081666	38467.089092
updatePoseKernel	1	38467.089096	38467.089104
trackAndreduceKernel	19200	38467.089107	38467.096159
updatePoseKernel	1	38467.096164	38467.096173
trackAndreduceKernel	19200	38467.096175	38467.103149
updatePoseKernel	1	38467.103153	38467.103160
trackAndreduceKernel	19200	38467.103161	38467.110161
updatePoseKernel	1	38467.110165	38467.110170
trackAndreduceKernel	76800	38467.110172	38467.215840
updatePoseKernel	1	38467.215844	38467.215849
trackAndreduceKernel	76800	38467.215850	38467.325266
updatePoseKernel	1	38467.325271	38467.325276
trackAndreduceKernel	76800	38467.325277	38467.437059
updatePoseKernel	1	38467.437063	38467.437068
trackAndreduceKernel	76800	38467.437069	38467.549084
updatePoseKernel	1	38467.549088	38467.549092
trackAndreduceKernel	76800	38467.549093	38467.661074
updatePoseKernel	1	38467.661078	38467.661082
trackAndreduceKernel	76800	38467.661083	38467.773080
updatePoseKernel	1	38467.773084	38467.773088
trackAndreduceKernel	76800	38467.773089	38467.885070
updatePoseKernel	1	38467.885074	38467.885079
trackAndreduceKernel	76800	38467.885080	38467.997069
updatePoseKernel	1	38467.997072	38467.997077
integrateKernel	65536	38467.997079	38468.189136
raycastKernel	76800	38468.189143	38468.200288
mm2metersKernel	76800	38468.242770	38468.242868
bilateralFilterKernel	76800	38468.242871	38468.243764
trackAndreduceKernel	4800	38468.284570	38468.292241
updatePoseKernel	1	38468.292247	38468.292254
trackAndreduceKernel	4800	38468.292255	38468.299853
updatePoseKernel	1	38468.299876	38468.299880
trackAndreduceKernel	4800	38468.299881	38468.307492
updatePoseKernel	1	38468.307494	38468.307497
trackAndreduceKernel	4800	38468.307498	38468.315097
updatePoseKernel	1	38468.315099	38468.315104
trackAndreduceKernel	19200	38468.315105	38468.322333
updatePoseKernel	1	38468.322338	38468.322343
trackAndreduceKernel	19200	38468.322344	38468.334224
updatePoseKernel	1	38468.334227	38468.334231
trackAndreduceKernel	76800	38468.334232	38468.444553
updatePoseKernel	1	38468.444560	38468.444566
